No articulo,Articulo,Palabra,Tipo entidad
226,0211-699501013259,de,o
226,0211-699501013259,los,o
226,0211-699501013259,niveles,i
226,0211-699501013259,de,i
226,0211-699501013259,tHcy,i
226,0211-699501013259,debe,o
226,0211-699501013259,tener,o
226,0211-699501013259,en,o
226,0211-699501013259,cuenta,o
226,0211-699501013259,la,o
226,0211-699501013259,concentracion,i
226,0211-699501013259,de,i
226,0211-699501013259,albumina,i
227,0211-699501013259,Efecto,o
227,0211-699501013259,de,o
227,0211-699501013259,la,o
227,0211-699501013259,suplementacion,i
227,0211-699501013259,con,o
227,0211-699501013259,acido,i
227,0211-699501013259,folico,i
227,0211-699501013259,sobre,o
227,0211-699501013259,los,o
227,0211-699501013259,niveles,i
227,0211-699501013259,de,i
227,0211-699501013259,homocisteina,i
227,0211-699501013259,total,o
227,0211-699501013259,en,o
227,0211-699501013259,pacientes,o
227,0211-699501013259,en,o
227,0211-699501013259,hemodialisis,i
227,0211-699501013259,La,o
227,0211-699501013259,hiperhomocisteinemia,i
227,0211-699501013259,es,o
227,0211-699501013259,un,o
227,0211-699501013259,marcador,o
227,0211-699501013259,de,o
227,0211-699501013259,riesgo,o
227,0211-699501013259,independiente,o
227,0211-699501013259,de,o
227,0211-699501013259,morbimortalidad,o
227,0211-699501013259,cardiovascular,i
227,0211-699501013259,Hemos,o
227,0211-699501013259,intentado,o
227,0211-699501013259,prospectivamente,o
227,0211-699501013259,reducir,o
227,0211-699501013259,los,o
227,0211-699501013259,niveles,i
227,0211-699501013259,de,i
227,0211-699501013259,homocisteina,i
227,0211-699501013259,total,o
227,0211-699501013259,tHcy,i
227,0211-699501013259,mediante,o
227,0211-699501013259,suplemento,o
227,0211-699501013259,con,o
227,0211-699501013259,acido,i
227,0211-699501013259,folico,i
227,0211-699501013259,y,o
227,0211-699501013259,vitamina,i
227,0211-699501013259,B6,i
227,0211-699501013259,pp,i
227,0211-699501013259,valorando,o
227,0211-699501013259,su,o
227,0211-699501013259,posible,o
227,0211-699501013259,correlacion,o
227,0211-699501013259,con,o
227,0211-699501013259,dosis,o
227,0211-699501013259,de,o
227,0211-699501013259,dialisis,i
227,0211-699501013259,funcion,i
227,0211-699501013259,residual,i
227,0211-699501013259,y,o
227,0211-699501013259,parametros,o
227,0211-699501013259,nutricionales,o
227,0211-699501013259,Metodos,o
227,0211-699501013259,Todos,o
227,0211-699501013259,los,o
227,0211-699501013259,pacientes,o
227,0211-699501013259,en,o
227,0211-699501013259,hemodialisis,i
227,0211-699501013259,al,o
227,0211-699501013259,comienzo,o
227,0211-699501013259,del,o
227,0211-699501013259,estudio,o
227,0211-699501013259,que,o
227,0211-699501013259,no,o
227,0211-699501013259,recibian,o
227,0211-699501013259,acido,i
227,0211-699501013259,folico,i
227,0211-699501013259,ni,o
227,0211-699501013259,vitamina,i
227,0211-699501013259,B6,i
227,0211-699501013259,asi,o
227,0211-699501013259,como,o
227,0211-699501013259,los,o
227,0211-699501013259,incorporados,o
227,0211-699501013259,posteriormente,o
227,0211-699501013259,a,o
227,0211-699501013259,partir,o
227,0211-699501013259,de,o
227,0211-699501013259,su,o
227,0211-699501013259,tercer,o
227,0211-699501013259,mes,o
227,0211-699501013259,en,o
227,0211-699501013259,hemodialisis,i
227,0211-699501013259,recibieron,o
227,0211-699501013259,5,o
227,0211-699501013259,mg,o
227,0211-699501013259,orales,o
227,0211-699501013259,de,o
227,0211-699501013259,acido,i
227,0211-699501013259,folico,i
227,0211-699501013259,cada,o
227,0211-699501013259,48,o
227,0211-699501013259,horas,o
227,0211-699501013259,y,o
227,0211-699501013259,40,o
227,0211-699501013259,mg,o
227,0211-699501013259,orales,o
227,0211-699501013259,de,o
227,0211-699501013259,vitamina,i
227,0211-699501013259,B6,i
227,0211-699501013259,cada,o
227,0211-699501013259,semana,o
227,0211-699501013259,Se,o
227,0211-699501013259,determinaron,o
227,0211-699501013259,al,o
227,0211-699501013259,comienzo,o
227,0211-699501013259,del,o
227,0211-699501013259,estudio,o
227,0211-699501013259,y,o
227,0211-699501013259,cada,o
227,0211-699501013259,2,o
227,0211-699501013259,meses,o
227,0211-699501013259,niveles,i
227,0211-699501013259,de,i
227,0211-699501013259,folato,i
227,0211-699501013259,vitamina,i
227,0211-699501013259,B12,i
227,0211-699501013259,inmunoensayo,i
227,0211-699501013259,albumina,i
227,0211-699501013259,y,o
227,0211-699501013259,cinetica,o
227,0211-699501013259,de,o
227,0211-699501013259,la,o
227,0211-699501013259,urea,i
227,0211-699501013259,KTV,o
227,0211-699501013259,KRU,o
227,0211-699501013259,PCRn,o
227,0211-699501013259,y,o
227,0211-699501013259,cada,o
227,0211-699501013259,6,o
227,0211-699501013259,meses,o
227,0211-699501013259,tHcy,i
227,0211-699501013259,HPLC,i
227,0211-699501013259,y,o
227,0211-699501013259,pp,i
227,0211-699501013259,RIA,i
227,0211-699501013259,Resultados,o
227,0211-699501013259,80,o
227,0211-699501013259,pacientes,o
227,0211-699501013259,fueron,o
227,0211-699501013259,incluidos,o
227,0211-699501013259,en,o
227,0211-699501013259,el,o
227,0211-699501013259,estudio,o
227,0211-699501013259,basal,o
227,0211-699501013259,con,o
227,0211-699501013259,una,o
227,0211-699501013259,prevalencia,o
227,0211-699501013259,de,o
227,0211-699501013259,hiperhomocisteinemia,i
227,0211-699501013259,del,o
227,0211-699501013259,844,o
227,0211-699501013259,deficit,i
227,0211-699501013259,de,i
227,0211-699501013259,pp,i
227,0211-699501013259,en,o
227,0211-699501013259,el,o
227,0211-699501013259,32,o
227,0211-699501013259,y,o
227,0211-699501013259,folato,i
227,0211-699501013259,en,o
227,0211-699501013259,el,o
227,0211-699501013259,rango,o
227,0211-699501013259,normal,o
227,0211-699501013259,bajo,o
227,0211-699501013259,los,o
227,0211-699501013259,niveles,i
227,0211-699501013259,de,i
227,0211-699501013259,tHcy,i
227,0211-699501013259,se,o
227,0211-699501013259,correlacionaban,o
227,0211-699501013259,inversamente,o
227,0211-699501013259,con,o
227,0211-699501013259,los,o
227,0211-699501013259,del,o
227,0211-699501013259,folato,i
227,0211-699501013259,r,o
227,0211-699501013259,0336,o
227,0211-699501013259,p,o
227,0211-699501013259,001,o
227,0211-699501013259,pero,o
227,0211-699501013259,no,o
227,0211-699501013259,con,o
227,0211-699501013259,pp,i
227,0211-699501013259,B12,i
227,0211-699501013259,edad,o
227,0211-699501013259,albumina,i
227,0211-699501013259,KTV,o
227,0211-699501013259,KRU,o
227,0211-699501013259,PCRn,o
227,0211-699501013259,Cincuenta,o
227,0211-699501013259,y,o
227,0211-699501013259,ocho,o
227,0211-699501013259,pacientes,o
227,0211-699501013259,recibieron,o
227,0211-699501013259,seis,o
227,0211-699501013259,meses,o
227,0211-699501013259,de,o
227,0211-699501013259,suplementacion,i
227,0211-699501013259,con,o
227,0211-699501013259,normalizacion,o
227,0211-699501013259,del,o
227,0211-699501013259,pp,i
227,0211-699501013259,aumento,o
227,0211-699501013259,del,o
227,0211-699501013259,folato,i
227,0211-699501013259,703,o
227,0211-699501013259,IC,o
227,0211-699501013259,638,o
227,0211-699501013259,795,o
227,0211-699501013259,vs,o
227,0211-699501013259,6181,o
227,0211-699501013259,IC,o
227,0211-699501013259,4447,o
227,0211-699501013259,7811,o
227,0211-699501013259,p,o
227,0211-699501013259,0001,o
227,0211-699501013259,y,o
227,0211-699501013259,descenso,o
227,0211-699501013259,de,o
227,0211-699501013259,la,o
227,0211-699501013259,tHcy,i
227,0211-699501013259,240,o
227,0211-699501013259,IC,o
227,0211-699501013259,213,o
227,0211-699501013259,264,o
227,0211-699501013259,vs,o
227,0211-699501013259,199,o
227,0211-699501013259,IC,o
227,0211-699501013259,175,o
227,0211-699501013259,224,o
227,0211-699501013259,p,o
227,0211-699501013259,005,o
227,0211-699501013259,Han,o
227,0211-699501013259,recibido,o
227,0211-699501013259,suplementacion,i
227,0211-699501013259,durante,o
227,0211-699501013259,12,o
227,0211-699501013259,meses,o
227,0211-699501013259,33,o
227,0211-699501013259,pacientes,o
227,0211-699501013259,pero,o
227,0211-699501013259,a,o
227,0211-699501013259,pesar,o
227,0211-699501013259,de,o
227,0211-699501013259,un,o
227,0211-699501013259,continuo,o
227,0211-699501013259,aumento,o
227,0211-699501013259,del,o
227,0211-699501013259,folato,i
227,0211-699501013259,10078,o
227,0211-699501013259,IC,o
227,0211-699501013259,7481,o
227,0211-699501013259,12674,o
227,0211-699501013259,p,o
227,0211-699501013259,0001,o
227,0211-699501013259,solo,o
227,0211-699501013259,3,o
227,0211-699501013259,pacientes,o
227,0211-699501013259,presentan,o
227,0211-699501013259,niveles,o
227,0211-699501013259,normales,o
227,0211-699501013259,de,o
227,0211-699501013259,tHcy,i
227,0211-699501013259,correlacionandose,o
227,0211-699501013259,directamente,o
227,0211-699501013259,tHcy,i
227,0211-699501013259,con,o
227,0211-699501013259,la,o
227,0211-699501013259,albumina,i
227,0211-699501013259,r,o
227,0211-699501013259,056,o
227,0211-699501013259,p,o
227,0211-699501013259,0001,o
227,0211-699501013259,que,o
227,0211-699501013259,se,o
227,0211-699501013259,elevo,o
227,0211-699501013259,con,o
227,0211-699501013259,respecto,o
227,0211-699501013259,al,o
227,0211-699501013259,inicio,o
227,0211-699501013259,337,o
227,0211-699501013259,IC,o
227,0211-699501013259,327,o
227,0211-699501013259,346,o
227,0211-699501013259,vs,o
227,0211-699501013259,350,o
227,0211-699501013259,IC,o
227,0211-699501013259,337,o
227,0211-699501013259,363,o
227,0211-699501013259,p,o
227,0211-699501013259,005,o
227,0211-699501013259,Conclusion,o
227,0211-699501013259,Tras,o
227,0211-699501013259,suplementacion,i
227,0211-699501013259,con,o
227,0211-699501013259,acido,i
227,0211-699501013259,folico,i
227,0211-699501013259,y,o
227,0211-699501013259,vitamina,i
227,0211-699501013259,B6,i
227,0211-699501013259,aunque,o
227,0211-699501013259,inicialmente,o
227,0211-699501013259,se,o
227,0211-699501013259,reduce,o
227,0211-699501013259,la,o
227,0211-699501013259,tHcy,i
227,0211-699501013259,esta,o
227,0211-699501013259,respuesta,o
227,0211-699501013259,se,o
227,0211-699501013259,hace,o
227,0211-699501013259,refractaria,o
227,0211-699501013259,correlacionandose,o
227,0211-699501013259,directamente,o
227,0211-699501013259,la,o
227,0211-699501013259,tHcy,i
227,0211-699501013259,con,o
227,0211-699501013259,la,o
227,0211-699501013259,albumina,i
227,0211-699501013259,plasmatica,i
227,0211-699501013259,La,o
227,0211-699501013259,interpretacion,o
227,0211-699501013259,de,o
227,0211-699501013259,los,o
227,0211-699501013259,niveles,i
227,0211-699501013259,de,i
227,0211-699501013259,tHcy,i
227,0211-699501013259,debe,o
227,0211-699501013259,tener,o
227,0211-699501013259,en,o
227,0211-699501013259,cuenta,o
227,0211-699501013259,la,o
227,0211-699501013259,concentracion,i
227,0211-699501013259,de,i
227,0211-699501013259,albumina,i
228,0211-699501013259,Efecto,o
228,0211-699501013259,de,o
228,0211-699501013259,la,o
228,0211-699501013259,suplementacion,i
228,0211-699501013259,con,o
228,0211-699501013259,acido,i
228,0211-699501013259,folico,i
228,0211-699501013259,sobre,o
228,0211-699501013259,los,o
228,0211-699501013259,niveles,i
228,0211-699501013259,de,i
228,0211-699501013259,homocisteina,i
228,0211-699501013259,total,o
228,0211-699501013259,en,o
228,0211-699501013259,pacientes,o
228,0211-699501013259,en,o
228,0211-699501013259,hemodialisis,i
228,0211-699501013259,La,o
228,0211-699501013259,hiperhomocisteinemia,i
228,0211-699501013259,es,o
228,0211-699501013259,un,o
228,0211-699501013259,marcador,o
228,0211-699501013259,de,o
228,0211-699501013259,riesgo,o
228,0211-699501013259,independiente,o
228,0211-699501013259,de,o
228,0211-699501013259,morbimortalidad,o
228,0211-699501013259,cardiovascular,i
228,0211-699501013259,Hemos,o
228,0211-699501013259,intentado,o
228,0211-699501013259,prospectivamente,o
228,0211-699501013259,reducir,o
228,0211-699501013259,los,o
228,0211-699501013259,niveles,i
228,0211-699501013259,de,i
228,0211-699501013259,homocisteina,i
228,0211-699501013259,total,o
228,0211-699501013259,tHcy,i
228,0211-699501013259,mediante,o
228,0211-699501013259,suplemento,o
228,0211-699501013259,con,o
228,0211-699501013259,acido,i
228,0211-699501013259,folico,i
228,0211-699501013259,y,o
228,0211-699501013259,vitamina,i
228,0211-699501013259,B6,i
228,0211-699501013259,pp,i
228,0211-699501013259,valorando,o
228,0211-699501013259,su,o
228,0211-699501013259,posible,o
228,0211-699501013259,correlacion,o
228,0211-699501013259,con,o
228,0211-699501013259,dosis,o
228,0211-699501013259,de,o
228,0211-699501013259,dialisis,i
228,0211-699501013259,funcion,i
228,0211-699501013259,residual,i
228,0211-699501013259,y,o
228,0211-699501013259,parametros,o
228,0211-699501013259,nutricionales,o
228,0211-699501013259,Metodos,o
228,0211-699501013259,Todos,o
228,0211-699501013259,los,o
228,0211-699501013259,pacientes,o
228,0211-699501013259,en,o
228,0211-699501013259,hemodialisis,i
228,0211-699501013259,al,o
228,0211-699501013259,comienzo,o
228,0211-699501013259,del,o
228,0211-699501013259,estudio,o
228,0211-699501013259,que,o
228,0211-699501013259,no,o
228,0211-699501013259,recibian,o
228,0211-699501013259,acido,i
228,0211-699501013259,folico,i
228,0211-699501013259,ni,o
228,0211-699501013259,vitamina,i
228,0211-699501013259,B6,i
228,0211-699501013259,asi,o
228,0211-699501013259,como,o
228,0211-699501013259,los,o
228,0211-699501013259,incorporados,o
228,0211-699501013259,posteriormente,o
228,0211-699501013259,a,o
228,0211-699501013259,partir,o
228,0211-699501013259,de,o
228,0211-699501013259,su,o
228,0211-699501013259,tercer,o
228,0211-699501013259,mes,o
228,0211-699501013259,en,o
228,0211-699501013259,hemodialisis,i
228,0211-699501013259,recibieron,o
228,0211-699501013259,5,o
228,0211-699501013259,mg,o
228,0211-699501013259,orales,o
228,0211-699501013259,de,o
228,0211-699501013259,acido,i
228,0211-699501013259,folico,i
228,0211-699501013259,cada,o
228,0211-699501013259,48,o
228,0211-699501013259,horas,o
228,0211-699501013259,y,o
228,0211-699501013259,40,o
228,0211-699501013259,mg,o
228,0211-699501013259,orales,o
228,0211-699501013259,de,o
228,0211-699501013259,vitamina,i
228,0211-699501013259,B6,i
228,0211-699501013259,cada,o
228,0211-699501013259,semana,o
228,0211-699501013259,Se,o
228,0211-699501013259,determinaron,o
228,0211-699501013259,al,o
228,0211-699501013259,comienzo,o
228,0211-699501013259,del,o
228,0211-699501013259,estudio,o
228,0211-699501013259,y,o
228,0211-699501013259,cada,o
228,0211-699501013259,2,o
228,0211-699501013259,meses,o
228,0211-699501013259,niveles,i
228,0211-699501013259,de,i
228,0211-699501013259,folato,i
228,0211-699501013259,vitamina,i
228,0211-699501013259,B12,i
228,0211-699501013259,inmunoensayo,i
228,0211-699501013259,albumina,i
228,0211-699501013259,y,o
228,0211-699501013259,cinetica,o
228,0211-699501013259,de,o
228,0211-699501013259,la,o
228,0211-699501013259,urea,i
228,0211-699501013259,KTV,o
228,0211-699501013259,KRU,o
228,0211-699501013259,PCRn,o
228,0211-699501013259,y,o
228,0211-699501013259,cada,o
228,0211-699501013259,6,o
228,0211-699501013259,meses,o
228,0211-699501013259,tHcy,i
228,0211-699501013259,HPLC,i
228,0211-699501013259,y,o
228,0211-699501013259,pp,i
228,0211-699501013259,RIA,i
228,0211-699501013259,Resultados,o
228,0211-699501013259,80,o
228,0211-699501013259,pacientes,o
228,0211-699501013259,fueron,o
228,0211-699501013259,incluidos,o
228,0211-699501013259,en,o
228,0211-699501013259,el,o
228,0211-699501013259,estudio,o
228,0211-699501013259,basal,o
228,0211-699501013259,con,o
228,0211-699501013259,una,o
228,0211-699501013259,prevalencia,o
228,0211-699501013259,de,o
228,0211-699501013259,hiperhomocisteinemia,i
228,0211-699501013259,del,o
228,0211-699501013259,844,o
228,0211-699501013259,deficit,i
228,0211-699501013259,de,i
228,0211-699501013259,pp,i
228,0211-699501013259,en,o
228,0211-699501013259,el,o
228,0211-699501013259,32,o
228,0211-699501013259,y,o
228,0211-699501013259,folato,i
228,0211-699501013259,en,o
228,0211-699501013259,el,o
228,0211-699501013259,rango,o
228,0211-699501013259,normal,o
228,0211-699501013259,bajo,o
228,0211-699501013259,los,o
228,0211-699501013259,niveles,i
228,0211-699501013259,de,i
228,0211-699501013259,tHcy,i
228,0211-699501013259,se,o
228,0211-699501013259,correlacionaban,o
228,0211-699501013259,inversamente,o
228,0211-699501013259,con,o
228,0211-699501013259,los,o
228,0211-699501013259,del,o
228,0211-699501013259,folato,i
228,0211-699501013259,r,o
228,0211-699501013259,0336,o
228,0211-699501013259,p,o
228,0211-699501013259,001,o
228,0211-699501013259,pero,o
228,0211-699501013259,no,o
228,0211-699501013259,con,o
228,0211-699501013259,pp,i
228,0211-699501013259,B12,i
228,0211-699501013259,edad,o
228,0211-699501013259,albumina,i
228,0211-699501013259,KTV,o
228,0211-699501013259,KRU,o
228,0211-699501013259,PCRn,o
228,0211-699501013259,Cincuenta,o
228,0211-699501013259,y,o
228,0211-699501013259,ocho,o
228,0211-699501013259,pacientes,o
228,0211-699501013259,recibieron,o
228,0211-699501013259,seis,o
228,0211-699501013259,meses,o
228,0211-699501013259,de,o
228,0211-699501013259,suplementacion,i
228,0211-699501013259,con,o
228,0211-699501013259,normalizacion,o
228,0211-699501013259,del,o
228,0211-699501013259,pp,i
228,0211-699501013259,aumento,o
228,0211-699501013259,del,o
228,0211-699501013259,folato,i
228,0211-699501013259,703,o
228,0211-699501013259,IC,o
228,0211-699501013259,638,o
228,0211-699501013259,795,o
228,0211-699501013259,vs,o
228,0211-699501013259,6181,o
228,0211-699501013259,IC,o
228,0211-699501013259,4447,o
228,0211-699501013259,7811,o
228,0211-699501013259,p,o
228,0211-699501013259,0001,o
228,0211-699501013259,y,o
228,0211-699501013259,descenso,o
228,0211-699501013259,de,o
228,0211-699501013259,la,o
228,0211-699501013259,tHcy,i
228,0211-699501013259,240,o
228,0211-699501013259,IC,o
228,0211-699501013259,213,o
228,0211-699501013259,264,o
228,0211-699501013259,vs,o
228,0211-699501013259,199,o
228,0211-699501013259,IC,o
228,0211-699501013259,175,o
228,0211-699501013259,224,o
228,0211-699501013259,p,o
228,0211-699501013259,005,o
228,0211-699501013259,Han,o
228,0211-699501013259,recibido,o
228,0211-699501013259,suplementacion,i
228,0211-699501013259,durante,o
228,0211-699501013259,12,o
228,0211-699501013259,meses,o
228,0211-699501013259,33,o
228,0211-699501013259,pacientes,o
228,0211-699501013259,pero,o
228,0211-699501013259,a,o
228,0211-699501013259,pesar,o
228,0211-699501013259,de,o
228,0211-699501013259,un,o
228,0211-699501013259,continuo,o
228,0211-699501013259,aumento,o
228,0211-699501013259,del,o
228,0211-699501013259,folato,i
228,0211-699501013259,10078,o
228,0211-699501013259,IC,o
228,0211-699501013259,7481,o
228,0211-699501013259,12674,o
228,0211-699501013259,p,o
228,0211-699501013259,0001,o
228,0211-699501013259,solo,o
228,0211-699501013259,3,o
228,0211-699501013259,pacientes,o
228,0211-699501013259,presentan,o
228,0211-699501013259,niveles,o
228,0211-699501013259,normales,o
228,0211-699501013259,de,o
228,0211-699501013259,tHcy,i
228,0211-699501013259,correlacionandose,o
228,0211-699501013259,directamente,o
228,0211-699501013259,tHcy,i
228,0211-699501013259,con,o
228,0211-699501013259,la,o
228,0211-699501013259,albumina,i
228,0211-699501013259,r,o
228,0211-699501013259,056,o
228,0211-699501013259,p,o
228,0211-699501013259,0001,o
228,0211-699501013259,que,o
228,0211-699501013259,se,o
228,0211-699501013259,elevo,o
228,0211-699501013259,con,o
228,0211-699501013259,respecto,o
228,0211-699501013259,al,o
228,0211-699501013259,inicio,o
228,0211-699501013259,337,o
228,0211-699501013259,IC,o
228,0211-699501013259,327,o
228,0211-699501013259,346,o
228,0211-699501013259,vs,o
228,0211-699501013259,350,o
228,0211-699501013259,IC,o
228,0211-699501013259,337,o
228,0211-699501013259,363,o
228,0211-699501013259,p,o
228,0211-699501013259,005,o
228,0211-699501013259,Conclusion,o
228,0211-699501013259,Tras,o
228,0211-699501013259,suplementacion,i
228,0211-699501013259,con,o
228,0211-699501013259,acido,i
228,0211-699501013259,folico,i
228,0211-699501013259,y,o
228,0211-699501013259,vitamina,i
228,0211-699501013259,B6,i
228,0211-699501013259,aunque,o
228,0211-699501013259,inicialmente,o
228,0211-699501013259,se,o
228,0211-699501013259,reduce,o
228,0211-699501013259,la,o
228,0211-699501013259,tHcy,i
228,0211-699501013259,esta,o
228,0211-699501013259,respuesta,o
228,0211-699501013259,se,o
228,0211-699501013259,hace,o
228,0211-699501013259,refractaria,o
228,0211-699501013259,correlacionandose,o
228,0211-699501013259,directamente,o
228,0211-699501013259,la,o
228,0211-699501013259,tHcy,i
228,0211-699501013259,con,o
228,0211-699501013259,la,o
228,0211-699501013259,albumina,i
228,0211-699501013259,plasmatica,i
228,0211-699501013259,La,o
228,0211-699501013259,interpretacion,o
228,0211-699501013259,de,o
228,0211-699501013259,los,o
228,0211-699501013259,niveles,i
228,0211-699501013259,de,i
228,0211-699501013259,tHcy,i
228,0211-699501013259,debe,o
228,0211-699501013259,tener,o
228,0211-699501013259,en,o
228,0211-699501013259,cuenta,o
228,0211-699501013259,la,o
228,0211-699501013259,concentracion,i
228,0211-699501013259,de,i
228,0211-699501013259,albumina,i
229,0211-699501013259,Efecto,o
229,0211-699501013259,de,o
229,0211-699501013259,la,o
229,0211-699501013259,suplementacion,i
229,0211-699501013259,con,o
229,0211-699501013259,acido,i
229,0211-699501013259,folico,i
229,0211-699501013259,sobre,o
229,0211-699501013259,los,o
229,0211-699501013259,niveles,i
229,0211-699501013259,de,i
229,0211-699501013259,homocisteina,i
229,0211-699501013259,total,o
229,0211-699501013259,en,o
229,0211-699501013259,pacientes,o
229,0211-699501013259,en,o
229,0211-699501013259,hemodialisis,i
229,0211-699501013259,La,o
229,0211-699501013259,hiperhomocisteinemia,i
229,0211-699501013259,es,o
229,0211-699501013259,un,o
229,0211-699501013259,marcador,o
229,0211-699501013259,de,o
229,0211-699501013259,riesgo,o
229,0211-699501013259,independiente,o
229,0211-699501013259,de,o
229,0211-699501013259,morbimortalidad,o
229,0211-699501013259,cardiovascular,i
229,0211-699501013259,Hemos,o
229,0211-699501013259,intentado,o
229,0211-699501013259,prospectivamente,o
229,0211-699501013259,reducir,o
229,0211-699501013259,los,o
229,0211-699501013259,niveles,i
229,0211-699501013259,de,i
229,0211-699501013259,homocisteina,i
229,0211-699501013259,total,o
229,0211-699501013259,tHcy,i
229,0211-699501013259,mediante,o
229,0211-699501013259,suplemento,o
229,0211-699501013259,con,o
229,0211-699501013259,acido,i
229,0211-699501013259,folico,i
229,0211-699501013259,y,o
229,0211-699501013259,vitamina,i
229,0211-699501013259,B6,i
229,0211-699501013259,pp,i
229,0211-699501013259,valorando,o
229,0211-699501013259,su,o
229,0211-699501013259,posible,o
229,0211-699501013259,correlacion,o
229,0211-699501013259,con,o
229,0211-699501013259,dosis,o
229,0211-699501013259,de,o
229,0211-699501013259,dialisis,i
229,0211-699501013259,funcion,i
229,0211-699501013259,residual,i
229,0211-699501013259,y,o
229,0211-699501013259,parametros,o
229,0211-699501013259,nutricionales,o
229,0211-699501013259,Metodos,o
229,0211-699501013259,Todos,o
229,0211-699501013259,los,o
229,0211-699501013259,pacientes,o
229,0211-699501013259,en,o
229,0211-699501013259,hemodialisis,i
229,0211-699501013259,al,o
229,0211-699501013259,comienzo,o
229,0211-699501013259,del,o
229,0211-699501013259,estudio,o
229,0211-699501013259,que,o
229,0211-699501013259,no,o
229,0211-699501013259,recibian,o
229,0211-699501013259,acido,i
229,0211-699501013259,folico,i
229,0211-699501013259,ni,o
229,0211-699501013259,vitamina,i
229,0211-699501013259,B6,i
229,0211-699501013259,asi,o
229,0211-699501013259,como,o
229,0211-699501013259,los,o
229,0211-699501013259,incorporados,o
229,0211-699501013259,posteriormente,o
229,0211-699501013259,a,o
229,0211-699501013259,partir,o
229,0211-699501013259,de,o
229,0211-699501013259,su,o
229,0211-699501013259,tercer,o
229,0211-699501013259,mes,o
229,0211-699501013259,en,o
229,0211-699501013259,hemodialisis,i
229,0211-699501013259,recibieron,o
229,0211-699501013259,5,o
229,0211-699501013259,mg,o
229,0211-699501013259,orales,o
229,0211-699501013259,de,o
229,0211-699501013259,acido,i
229,0211-699501013259,folico,i
229,0211-699501013259,cada,o
229,0211-699501013259,48,o
229,0211-699501013259,horas,o
229,0211-699501013259,y,o
229,0211-699501013259,40,o
229,0211-699501013259,mg,o
229,0211-699501013259,orales,o
229,0211-699501013259,de,o
229,0211-699501013259,vitamina,i
229,0211-699501013259,B6,i
229,0211-699501013259,cada,o
229,0211-699501013259,semana,o
229,0211-699501013259,Se,o
229,0211-699501013259,determinaron,o
229,0211-699501013259,al,o
229,0211-699501013259,comienzo,o
229,0211-699501013259,del,o
229,0211-699501013259,estudio,o
229,0211-699501013259,y,o
229,0211-699501013259,cada,o
229,0211-699501013259,2,o
229,0211-699501013259,meses,o
229,0211-699501013259,niveles,i
229,0211-699501013259,de,i
229,0211-699501013259,folato,i
229,0211-699501013259,vitamina,i
229,0211-699501013259,B12,i
229,0211-699501013259,inmunoensayo,i
229,0211-699501013259,albumina,i
229,0211-699501013259,y,o
229,0211-699501013259,cinetica,o
229,0211-699501013259,de,o
229,0211-699501013259,la,o
229,0211-699501013259,urea,i
229,0211-699501013259,KTV,o
229,0211-699501013259,KRU,o
229,0211-699501013259,PCRn,o
229,0211-699501013259,y,o
229,0211-699501013259,cada,o
229,0211-699501013259,6,o
229,0211-699501013259,meses,o
229,0211-699501013259,tHcy,i
229,0211-699501013259,HPLC,i
229,0211-699501013259,y,o
229,0211-699501013259,pp,i
229,0211-699501013259,RIA,i
229,0211-699501013259,Resultados,o
229,0211-699501013259,80,o
229,0211-699501013259,pacientes,o
229,0211-699501013259,fueron,o
229,0211-699501013259,incluidos,o
229,0211-699501013259,en,o
229,0211-699501013259,el,o
229,0211-699501013259,estudio,o
229,0211-699501013259,basal,o
229,0211-699501013259,con,o
229,0211-699501013259,una,o
229,0211-699501013259,prevalencia,o
229,0211-699501013259,de,o
229,0211-699501013259,hiperhomocisteinemia,i
229,0211-699501013259,del,o
229,0211-699501013259,844,o
229,0211-699501013259,deficit,i
229,0211-699501013259,de,i
229,0211-699501013259,pp,i
229,0211-699501013259,en,o
229,0211-699501013259,el,o
229,0211-699501013259,32,o
229,0211-699501013259,y,o
229,0211-699501013259,folato,i
229,0211-699501013259,en,o
229,0211-699501013259,el,o
229,0211-699501013259,rango,o
229,0211-699501013259,normal,o
229,0211-699501013259,bajo,o
229,0211-699501013259,los,o
229,0211-699501013259,niveles,i
229,0211-699501013259,de,i
229,0211-699501013259,tHcy,i
229,0211-699501013259,se,o
229,0211-699501013259,correlacionaban,o
229,0211-699501013259,inversamente,o
229,0211-699501013259,con,o
229,0211-699501013259,los,o
229,0211-699501013259,del,o
229,0211-699501013259,folato,i
229,0211-699501013259,r,o
229,0211-699501013259,0336,o
229,0211-699501013259,p,o
229,0211-699501013259,001,o
229,0211-699501013259,pero,o
229,0211-699501013259,no,o
229,0211-699501013259,con,o
229,0211-699501013259,pp,i
229,0211-699501013259,B12,i
229,0211-699501013259,edad,o
229,0211-699501013259,albumina,i
229,0211-699501013259,KTV,o
229,0211-699501013259,KRU,o
229,0211-699501013259,PCRn,o
229,0211-699501013259,Cincuenta,o
229,0211-699501013259,y,o
229,0211-699501013259,ocho,o
229,0211-699501013259,pacientes,o
229,0211-699501013259,recibieron,o
229,0211-699501013259,seis,o
229,0211-699501013259,meses,o
229,0211-699501013259,de,o
229,0211-699501013259,suplementacion,i
229,0211-699501013259,con,o
229,0211-699501013259,normalizacion,o
229,0211-699501013259,del,o
229,0211-699501013259,pp,i
229,0211-699501013259,aumento,o
