No articulo,Articulo,Palabra,Tipo entidad
376,2019-001222-98,oncology,o
376,2019-001222-98,group,o
376,2019-001222-98,ecog,o
376,2019-001222-98,1,o
376,2019-001222-98,estadio,o
376,2019-001222-98,localmente,o
376,2019-001222-98,avanzado,o
376,2019-001222-98,iiia,o
376,2019-001222-98,iiib,o
376,2019-001222-98,o,o
376,2019-001222-98,iiic,o
376,2019-001222-98,t12,o
376,2019-001222-98,n23,o
376,2019-001222-98,m0,o
376,2019-001222-98,t3,o
376,2019-001222-98,n13,o
376,2019-001222-98,m0,o
376,2019-001222-98,o,o
376,2019-001222-98,t4,o
376,2019-001222-98,n03,o
376,2019-001222-98,m0,o
376,2019-001222-98,de,o
376,2019-001222-98,cpnm,i
376,2019-001222-98,histológicamente,o
376,2019-001222-98,confirmado,o
376,2019-001222-98,según,o
376,2019-001222-98,la,o
376,2019-001222-98,clasificación,o
376,2019-001222-98,tnm,o
376,2019-001222-98,versión,o
376,2019-001222-98,8ª,o
376,2019-001222-98,nuevo,o
376,2019-001222-98,diagnóstico,i
376,2019-001222-98,y,o
376,2019-001222-98,a,o
376,2019-001222-98,tratamiento,i
376,2019-001222-98,sin,o
376,2019-001222-98,tratamiento,i
376,2019-001222-98,anticanceroso,i
376,2019-001222-98,previo,o
376,2019-001222-98,local,o
376,2019-001222-98,o,o
376,2019-001222-98,sistémico,o
376,2019-001222-98,dado,o
376,2019-001222-98,como,o
376,2019-001222-98,tratamiento,i
376,2019-001222-98,primario,i
376,2019-001222-98,para,o
376,2019-001222-98,enfermedad,i
376,2019-001222-98,localmente,o
376,2019-001222-98,avanzada,o
376,2019-001222-98,podrían,o
376,2019-001222-98,aplicarse,o
376,2019-001222-98,otros,o
376,2019-001222-98,criterios,o
376,2019-001222-98,de,o
376,2019-001222-98,inclusión,o
376,2019-001222-98,definidos,o
376,2019-001222-98,en,o
376,2019-001222-98,el,o
376,2019-001222-98,protocolo,i
376,2019-001222-98,criterios,o
376,2019-001222-98,de,o
376,2019-001222-98,exclusión,o
376,2019-001222-98,cualquier,o
376,2019-001222-98,condición,o
376,2019-001222-98,médica,o
376,2019-001222-98,emocional,o
376,2019-001222-98,psiquiátrica,o
376,2019-001222-98,o,o
376,2019-001222-98,logística,o
376,2019-001222-98,que,o
376,2019-001222-98,en,o
376,2019-001222-98,opinión,o
376,2019-001222-98,del,o
376,2019-001222-98,investigador,o
376,2019-001222-98,impida,o
376,2019-001222-98,que,o
376,2019-001222-98,el,o
376,2019-001222-98,paciente,o
376,2019-001222-98,se,o
376,2019-001222-98,adhiera,o
376,2019-001222-98,al,o
376,2019-001222-98,protocolo,i
376,2019-001222-98,o,o
376,2019-001222-98,aumente,o
376,2019-001222-98,el,o
376,2019-001222-98,riesgo,o
376,2019-001222-98,asociado,o
376,2019-001222-98,a,o
376,2019-001222-98,la,o
376,2019-001222-98,participación,o
376,2019-001222-98,en,o
376,2019-001222-98,el,o
376,2019-001222-98,ensayo,o
376,2019-001222-98,tratamiento,i
376,2019-001222-98,previo,o
376,2019-001222-98,con,o
376,2019-001222-98,un,o
376,2019-001222-98,anticuerpo,i
376,2019-001222-98,antipd1,o
376,2019-001222-98,antipdl1,o
376,2019-001222-98,antipdl2,o
376,2019-001222-98,o,o
376,2019-001222-98,antictla4,o
376,2019-001222-98,o,o
376,2019-001222-98,cualquier,o
376,2019-001222-98,otro,o
376,2019-001222-98,anticuerpo,i
376,2019-001222-98,o,o
376,2019-001222-98,fármaco,i
376,2019-001222-98,dirigido,o
376,2019-001222-98,específicamente,o
376,2019-001222-98,a,o
376,2019-001222-98,la,o
376,2019-001222-98,co,o
376,2019-001222-98,estimulación,o
376,2019-001222-98,de,o
376,2019-001222-98,células,i
376,2019-001222-98,t,i
376,2019-001222-98,o,o
376,2019-001222-98,las,o
376,2019-001222-98,vías,o
376,2019-001222-98,de,o
376,2019-001222-98,punto,o
376,2019-001222-98,de,o
376,2019-001222-98,control,o
376,2019-001222-98,infección,i
376,2019-001222-98,activa,o
376,2019-001222-98,que,o
376,2019-001222-98,requiera,o
376,2019-001222-98,terapia,i
376,2019-001222-98,sistémica,i
376,2019-001222-98,dentro,o
376,2019-001222-98,de,o
376,2019-001222-98,los,o
376,2019-001222-98,14,o
376,2019-001222-98,días,o
376,2019-001222-98,anteriores,o
376,2019-001222-98,a,o
376,2019-001222-98,la,o
376,2019-001222-98,aleatorización,i
376,2019-001222-98,enfermedad,i
376,2019-001222-98,maligna,i
376,2019-001222-98,previa,o
376,2019-001222-98,activa,o
376,2019-001222-98,en,o
376,2019-001222-98,los,o
376,2019-001222-98,3,o
376,2019-001222-98,años,o
376,2019-001222-98,anteriores,o
376,2019-001222-98,excepto,o
376,2019-001222-98,en,o
376,2019-001222-98,los,o
376,2019-001222-98,cánceres,i
376,2019-001222-98,localmente,o
376,2019-001222-98,curables,o
376,2019-001222-98,que,o
376,2019-001222-98,aparentemente,o
376,2019-001222-98,han,o
376,2019-001222-98,sido,o
376,2019-001222-98,curados,o
376,2019-001222-98,los,o
376,2019-001222-98,participantes,o
376,2019-001222-98,con,o
376,2019-001222-98,una,o
376,2019-001222-98,enfermedad,i
376,2019-001222-98,autoinmune,i
376,2019-001222-98,activa,o
376,2019-001222-98,conocida,o
376,2019-001222-98,o,o
376,2019-001222-98,sospechada,o
376,2019-001222-98,o,o
376,2019-001222-98,una,o
376,2019-001222-98,afección,i
376,2019-001222-98,que,o
376,2019-001222-98,requiera,o
376,2019-001222-98,tratamiento,i
376,2019-001222-98,sistémico,i
376,2019-001222-98,con,o
376,2019-001222-98,corticosteroides,i
376,2019-001222-98,10,o
376,2019-001222-98,mg,o
376,2019-001222-98,de,o
376,2019-001222-98,prednisona,i
376,2019-001222-98,diarios,o
376,2019-001222-98,o,o
376,2019-001222-98,equivalente,o
376,2019-001222-98,u,o
376,2019-001222-98,otros,o
376,2019-001222-98,medicamentos,i
376,2019-001222-98,inmunosupresores,i
376,2019-001222-98,dentro,o
376,2019-001222-98,de,o
376,2019-001222-98,los,o
376,2019-001222-98,14,o
376,2019-001222-98,días,o
376,2019-001222-98,desde,o
376,2019-001222-98,el,o
376,2019-001222-98,inicio,o
376,2019-001222-98,de,o
376,2019-001222-98,la,o
376,2019-001222-98,aleatorización,i
376,2019-001222-98,historial,o
376,2019-001222-98,de,o
376,2019-001222-98,trasplante,i
376,2019-001222-98,de,i
376,2019-001222-98,órganos,i
376,2019-001222-98,o,i
376,2019-001222-98,tejidos,i
376,2019-001222-98,que,o
376,2019-001222-98,requiere,o
376,2019-001222-98,el,o
376,2019-001222-98,uso,o
376,2019-001222-98,sistémico,o
376,2019-001222-98,de,o
376,2019-001222-98,inmunosupresores,i
376,2019-001222-98,evidencia,o
376,2019-001222-98,clínica,o
376,2019-001222-98,de,o
376,2019-001222-98,pérdida,i
376,2019-001222-98,de,i
376,2019-001222-98,oído,i
376,2019-001222-98,radioterapia,i
376,2019-001222-98,torácica,i
376,2019-001222-98,previa,o
376,2019-001222-98,podrían,o
376,2019-001222-98,aplicarse,o
376,2019-001222-98,otros,o
376,2019-001222-98,criterios,o
376,2019-001222-98,de,o
376,2019-001222-98,exclusión,o
376,2019-001222-98,definidos,o
376,2019-001222-98,por,o
376,2019-001222-98,el,o
376,2019-001222-98,protocolo,i
377,2019-001277-93,eudract,o
377,2019-001277-93,nº,o
377,2019-001277-93,201900127793,o
377,2019-001277-93,título,o
377,2019-001277-93,público,o
377,2019-001277-93,utilidad,o
377,2019-001277-93,de,o
377,2019-001277-93,intensificar,o
377,2019-001277-93,la,o
377,2019-001277-93,preparación,i
377,2019-001277-93,de,i
377,2019-001277-93,la,i
377,2019-001277-93,colonoscopia,i
377,2019-001277-93,en,o
377,2019-001277-93,pacientes,o
377,2019-001277-93,con,o
377,2019-001277-93,colonoscopia,i
377,2019-001277-93,previa,o
377,2019-001277-93,con,o
377,2019-001277-93,preparación,i
377,2019-001277-93,deficiente,o
377,2019-001277-93,título,o
377,2019-001277-93,científico,o
377,2019-001277-93,utilidad,o
377,2019-001277-93,de,o
377,2019-001277-93,intensificar,o
377,2019-001277-93,la,o
377,2019-001277-93,preparación,i
377,2019-001277-93,de,i
377,2019-001277-93,la,i
377,2019-001277-93,colonoscopia,i
377,2019-001277-93,con,o
377,2019-001277-93,macrogol,i
377,2019-001277-93,3350,i
377,2019-001277-93,en,o
377,2019-001277-93,pacientes,o
377,2019-001277-93,con,o
377,2019-001277-93,colonoscopia,i
377,2019-001277-93,previa,o
377,2019-001277-93,con,o
377,2019-001277-93,preparación,i
377,2019-001277-93,deficiente,o
377,2019-001277-93,indicación,o
377,2019-001277-93,pública,o
377,2019-001277-93,cáncer,i
377,2019-001277-93,de,i
377,2019-001277-93,colon,i
377,2019-001277-93,indicación,o
377,2019-001277-93,científica,o
377,2019-001277-93,cáncer,i
377,2019-001277-93,colorectal,i
377,2019-001277-93,criterios,o
377,2019-001277-93,de,o
377,2019-001277-93,inclusión,o
377,2019-001277-93,sujetos,o
377,2019-001277-93,que,o
377,2019-001277-93,hayan,o
377,2019-001277-93,sido,o
377,2019-001277-93,incluidos,o
377,2019-001277-93,previamente,o
377,2019-001277-93,en,o
377,2019-001277-93,el,o
377,2019-001277-93,programa,o
377,2019-001277-93,de,o
377,2019-001277-93,seguimiento,i
377,2019-001277-93,de,o
377,2019-001277-93,pólipos,i
377,2019-001277-93,de,o
377,2019-001277-93,las,o
377,2019-001277-93,consultas,i
377,2019-001277-93,de,i
377,2019-001277-93,digestivo,i
377,2019-001277-93,de,o
377,2019-001277-93,alto,o
377,2019-001277-93,riesgo,o
377,2019-001277-93,de,o
377,2019-001277-93,cáncer,i
377,2019-001277-93,colorrectal,i
377,2019-001277-93,del,o
377,2019-001277-93,hospital,o
377,2019-001277-93,príncipe,o
377,2019-001277-93,de,o
377,2019-001277-93,asturias,o
377,2019-001277-93,tanto,o
377,2019-001277-93,en,o
377,2019-001277-93,primera,o
377,2019-001277-93,colonoscopia,i
377,2019-001277-93,de,o
377,2019-001277-93,seguimiento,i
377,2019-001277-93,como,o
377,2019-001277-93,en,o
377,2019-001277-93,sucesivas,o
377,2019-001277-93,colonoscopias,i
377,2019-001277-93,sujetos,o
377,2019-001277-93,mayores,o
377,2019-001277-93,de,o
377,2019-001277-93,18,o
377,2019-001277-93,años,o
377,2019-001277-93,y,o
377,2019-001277-93,menores,o
377,2019-001277-93,de,o
377,2019-001277-93,80,o
377,2019-001277-93,años,o
377,2019-001277-93,sujetos,o
377,2019-001277-93,que,o
377,2019-001277-93,después,o
377,2019-001277-93,de,o
377,2019-001277-93,realizar,o
377,2019-001277-93,una,o
377,2019-001277-93,correcta,o
377,2019-001277-93,preparación,i
377,2019-001277-93,previa,o
377,2019-001277-93,presentan,o
377,2019-001277-93,en,o
377,2019-001277-93,la,o
377,2019-001277-93,colonoscopia,i
377,2019-001277-93,una,o
377,2019-001277-93,limpieza,o
377,2019-001277-93,insuficiente,o
377,2019-001277-93,puntuación,o
377,2019-001277-93,en,o
377,2019-001277-93,la,o
377,2019-001277-93,escala,o
377,2019-001277-93,de,o
377,2019-001277-93,boston,o
377,2019-001277-93,inferior,o
377,2019-001277-93,a,o
377,2019-001277-93,2,o
377,2019-001277-93,en,o
377,2019-001277-93,cada,o
377,2019-001277-93,segmento,i
377,2019-001277-93,del,i
377,2019-001277-93,colon,i
377,2019-001277-93,sujetos,o
377,2019-001277-93,que,o
377,2019-001277-93,acepten,o
377,2019-001277-93,participar,o
377,2019-001277-93,y,o
377,2019-001277-93,firmen,o
377,2019-001277-93,el,o
377,2019-001277-93,consentimiento,i
377,2019-001277-93,informado,i
377,2019-001277-93,criterios,o
377,2019-001277-93,de,o
377,2019-001277-93,exclusión,o
377,2019-001277-93,pacientes,o
377,2019-001277-93,con,o
377,2019-001277-93,resecciones,i
377,2019-001277-93,de,o
377,2019-001277-93,intestinales,i
377,2019-001277-93,pacientes,o
377,2019-001277-93,con,o
377,2019-001277-93,enfermedad,i
377,2019-001277-93,inflamatoria,i
377,2019-001277-93,intestinal,i
377,2019-001277-93,pacientes,o
377,2019-001277-93,hospitalizados,i
377,2019-001277-93,pacientes,o
377,2019-001277-93,con,o
377,2019-001277-93,intolerancia,i
377,2019-001277-93,o,o
377,2019-001277-93,alergia,i
377,2019-001277-93,a,o
377,2019-001277-93,macrogol,i
377,2019-001277-93,3350,i
377,2019-001277-93,pacientes,o
377,2019-001277-93,que,o
377,2019-001277-93,prefieran,o
377,2019-001277-93,otro,o
377,2019-001277-93,tipo,o
377,2019-001277-93,de,o
377,2019-001277-93,preparación,i
377,2019-001277-93,que,o
377,2019-001277-93,no,o
377,2019-001277-93,sea,o
377,2019-001277-93,solución,i
377,2019-001277-93,evacuante,i
377,2019-001277-93,bohm,i
378,2019-001279-34,eudract,o
378,2019-001279-34,nº,o
378,2019-001279-34,201900127934,o
378,2019-001279-34,título,o
378,2019-001279-34,público,o
378,2019-001279-34,estudio,i
378,2019-001279-34,clínico,i
378,2019-001279-34,para,o
378,2019-001279-34,evaluar,i
378,2019-001279-34,la,i
378,2019-001279-34,seguridad,i
378,2019-001279-34,a,o
378,2019-001279-34,largo,o
378,2019-001279-34,plazo,o
378,2019-001279-34,de,o
378,2019-001279-34,glpg1690,i
378,2019-001279-34,en,o
378,2019-001279-34,pacientes,o
378,2019-001279-34,con,o
378,2019-001279-34,esclerosis,i
378,2019-001279-34,sistémica,i
378,2019-001279-34,título,o
378,2019-001279-34,científico,o
378,2019-001279-34,estudio,i
378,2019-001279-34,de,i
378,2019-001279-34,extensión,i
378,2019-001279-34,multicéntrico,i
378,2019-001279-34,y,i
378,2019-001279-34,abierto,i
378,2019-001279-34,para,o
378,2019-001279-34,evaluar,i
378,2019-001279-34,la,i
378,2019-001279-34,seguridad,i
378,2019-001279-34,la,o
378,2019-001279-34,tolerabilidad,o
378,2019-001279-34,y,o
378,2019-001279-34,la,o
378,2019-001279-34,eficacia,o
378,2019-001279-34,a,o
378,2019-001279-34,largo,o
378,2019-001279-34,plazo,o
378,2019-001279-34,de,o
378,2019-001279-34,glpg1690,i
378,2019-001279-34,administrado,i
378,2019-001279-34,por,i
378,2019-001279-34,vía,i
378,2019-001279-34,oral,i
378,2019-001279-34,en,o
378,2019-001279-34,sujetos,o
378,2019-001279-34,con,o
378,2019-001279-34,esclerosis,i
378,2019-001279-34,sistémica,i
378,2019-001279-34,indicación,o
378,2019-001279-34,pública,o
378,2019-001279-34,esclerosis,i
378,2019-001279-34,sistémica,i
378,2019-001279-34,criterios,o
378,2019-001279-34,de,o
378,2019-001279-34,inclusión,o
378,2019-001279-34,varones,o
378,2019-001279-34,o,o
378,2019-001279-34,mujeres,o
378,2019-001279-34,que,o
378,2019-001279-34,hayan,o
378,2019-001279-34,completado,o
378,2019-001279-34,el,o
378,2019-001279-34,período,o
378,2019-001279-34,de,o
378,2019-001279-34,tratamiento,i
378,2019-001279-34,de,o
378,2019-001279-34,24,o
378,2019-001279-34,semanas,o
378,2019-001279-34,del,o
378,2019-001279-34,estudio,o
378,2019-001279-34,glpg1690cl204,o
378,2019-001279-34,y,o
378,2019-001279-34,que,o
378,2019-001279-34,a,o
378,2019-001279-34,criterio,o
378,2019-001279-34,del,o
378,2019-001279-34,investigador,o
378,2019-001279-34,puedan,o
378,2019-001279-34,beneficiarse,o
378,2019-001279-34,del,o
378,2019-001279-34,tratamiento,i
378,2019-001279-34,a,i
378,2019-001279-34,largo,i
378,2019-001279-34,plazo,i
378,2019-001279-34,con,o
378,2019-001279-34,glpg1690,i
378,2019-001279-34,criterios,o
378,2019-001279-34,de,o
378,2019-001279-34,exclusión,o
378,2019-001279-34,cualquier,o
378,2019-001279-34,situación,o
378,2019-001279-34,o,o
378,2019-001279-34,circunstancia,o
378,2019-001279-34,que,o
378,2019-001279-34,en,o
378,2019-001279-34,opinión,o
378,2019-001279-34,del,o
378,2019-001279-34,investigador,o
378,2019-001279-34,pueda,o
378,2019-001279-34,disminuir,o
378,2019-001279-34,las,o
378,2019-001279-34,probabilidades,o
378,2019-001279-34,o,o
378,2019-001279-34,impedir,o
378,2019-001279-34,que,o
378,2019-001279-34,un,o
378,2019-001279-34,sujeto,o
378,2019-001279-34,complete,o
378,2019-001279-34,el,o
378,2019-001279-34,estudio,o
378,2019-001279-34,o,o
378,2019-001279-34,cumpla,o
378,2019-001279-34,los,o
378,2019-001279-34,procedimientos,i
378,2019-001279-34,y,o
378,2019-001279-34,requisitos,o
378,2019-001279-34,del,o
378,2019-001279-34,estudio,o
379,2019-001325-27,eudract,o
379,2019-001325-27,nº,o
379,2019-001325-27,201900132527,o
379,2019-001325-27,título,o
379,2019-001325-27,público,o
379,2019-001325-27,vortioxetina,i
379,2019-001325-27,en,o
379,2019-001325-27,pacientes,o
379,2019-001325-27,con,o
379,2019-001325-27,depresión,i
379,2019-001325-27,acompañada,o
379,2019-001325-27,de,o
379,2019-001325-27,trastorno,i
379,2019-001325-27,de,i
379,2019-001325-27,ansiedad,i
379,2019-001325-27,generalizado,i
379,2019-001325-27,tag,i
379,2019-001325-27,título,o
379,2019-001325-27,científico,o
379,2019-001325-27,estudio,i
379,2019-001325-27,intervencionista,i
379,2019-001325-27,y,i
379,2019-001325-27,sin,i
379,2019-001325-27,enmascaramiento,i
379,2019-001325-27,sobre,i
379,2019-001325-27,la,i
379,2019-001325-27,eficacia,i
379,2019-001325-27,de,i
379,2019-001325-27,dosis,i
379,2019-001325-27,flexibles,i
379,2019-001325-27,de,o
379,2019-001325-27,vortioxetina,i
379,2019-001325-27,en,o
379,2019-001325-27,los,o
379,2019-001325-27,síntomas,i
379,2019-001325-27,depresivos,i
379,2019-001325-27,en,o
379,2019-001325-27,pacientes,o
379,2019-001325-27,con,o
379,2019-001325-27,depresión,i
379,2019-001325-27,mayor,i
379,2019-001325-27,acompañada,o
379,2019-001325-27,de,o
379,2019-001325-27,trastorno,i
379,2019-001325-27,de,i
379,2019-001325-27,ansiedad,i
379,2019-001325-27,indicación,o
379,2019-001325-27,pública,o
379,2019-001325-27,depresión,i
379,2019-001325-27,y,o
379,2019-001325-27,ansiedad,i
379,2019-001325-27,indicación,o
379,2019-001325-27,científica,o
379,2019-001325-27,síntomas,i
379,2019-001325-27,depresivos,i
379,2019-001325-27,en,o
379,2019-001325-27,pacientes,o
379,2019-001325-27,con,o
379,2019-001325-27,depresión,i
379,2019-001325-27,mayor,i
379,2019-001325-27,dm,i
379,2019-001325-27,acompañada,o
379,2019-001325-27,de,o
379,2019-001325-27,trastorno,i
379,2019-001325-27,de,i
379,2019-001325-27,ansiedad,i
379,2019-001325-27,generalizado,i
379,2019-001325-27,tag,i
379,2019-001325-27,criterios,o
379,2019-001325-27,de,o
379,2019-001325-27,inclusión,o
379,2019-001325-27,pacientes,o
379,2019-001325-27,con,o
379,2019-001325-27,diagnóstico,i
379,2019-001325-27,principal,o
379,2019-001325-27,de,o
379,2019-001325-27,dm,i
379,2019-001325-27,según,o
379,2019-001325-27,el,o
379,2019-001325-27,dsm,o
379,2019-001325-27,5,o
379,2019-001325-27,confirmado,o
379,2019-001325-27,mediante,o
379,2019-001325-27,la,o
379,2019-001325-27,entrevista,o
379,2019-001325-27,breve,o
379,2019-001325-27,neuropsiquiátrica,o
379,2019-001325-27,internacional,o
379,2019-001325-27,mini,o
379,2019-001325-27,pacientes,o
379,2019-001325-27,cuya,o
379,2019-001325-27,dm,i
379,2019-001325-27,actual,o
379,2019-001325-27,lleve,o
379,2019-001325-27,presente,o
379,2019-001325-27,12,o
379,2019-001325-27,meses,o
379,2019-001325-27,pacientes,o
379,2019-001325-27,con,o
379,2019-001325-27,trastorno,i
379,2019-001325-27,de,i
379,2019-001325-27,ansiedad,i
379,2019-001325-27,generalizado,i
379,2019-001325-27,tag,i
379,2019-001325-27,según,o
379,2019-001325-27,el,o
379,2019-001325-27,dsm5,o
379,2019-001325-27,diagnóstico,i
379,2019-001325-27,obtenido,o
379,2019-001325-27,antes,o
379,2019-001325-27,de,o
379,2019-001325-27,la,o
379,2019-001325-27,dm,i
379,2019-001325-27,actual,o
379,2019-001325-27,puntuación,o
379,2019-001325-27,total,o
379,2019-001325-27,de,o
379,2019-001325-27,la,o
379,2019-001325-27,escala,i
379,2019-001325-27,de,i
379,2019-001325-27,evaluación,i
379,2019-001325-27,de,i
379,2019-001325-27,la,i
379,2019-001325-27,depresión,i
379,2019-001325-27,de,i
379,2019-001325-27,montgomery,i
379,2019-001325-27,y,i
379,2019-001325-27,åsberg,i
379,2019-001325-27,madrs,i
379,2019-001325-27,22,o
379,2019-001325-27,en,o
379,2019-001325-27,la,o
379,2019-001325-27,visita,o
379,2019-001325-27,inicial,o
379,2019-001325-27,pacientes,o
379,2019-001325-27,con,o
379,2019-001325-27,una,o
379,2019-001325-27,puntuación,o
379,2019-001325-27,20,o
379,2019-001325-27,en,o
379,2019-001325-27,la,o
379,2019-001325-27,escala,o
379,2019-001325-27,de,o
379,2019-001325-27,evaluación,i
379,2019-001325-27,de,i
379,2019-001325-27,la,i
379,2019-001325-27,ansiedad,i
379,2019-001325-27,de,o
379,2019-001325-27,hamilton,o
379,2019-001325-27,hama,o
379,2019-001325-27,en,o
379,2019-001325-27,la,o
379,2019-001325-27,visita,o
379,2019-001325-27,inicial,o
379,2019-001325-27,criterios,o
379,2019-001325-27,de,o
379,2019-001325-27,exclusión,o
379,2019-001325-27,pacientes,o
379,2019-001325-27,con,o
379,2019-001325-27,un,o
379,2019-001325-27,trastorno,i
379,2019-001325-27,psiquiátrico,i
379,2019-001325-27,o,o
379,2019-001325-27,trastorno,i
379,2019-001325-27,del,i
379,2019-001325-27,eje,i
379,2019-001325-27,i,i
379,2019-001325-27,criterios,o
379,2019-001325-27,del,o
379,2019-001325-27,dsm5,o
379,2019-001325-27,actual,o
379,2019-001325-27,confirmado,o
379,2019-001325-27,como,o
379,2019-001325-27,diagnóstico,i
379,2019-001325-27,principal,o
379,2019-001325-27,que,o
379,2019-001325-27,no,o
379,2019-001325-27,sea,o
379,2019-001325-27,la,o
379,2019-001325-27,dm,i
379,2019-001325-27,evaluado,o
379,2019-001325-27,mediante,o
379,2019-001325-27,la,o
379,2019-001325-27,entrevista,o
379,2019-001325-27,breve,o
379,2019-001325-27,neuropsiquiátrica,o
379,2019-001325-27,internacional,o
379,2019-001325-27,mini,o
379,2019-001325-27,u,o
379,2019-001325-27,otra,o
379,2019-001325-27,entrevista,i
379,2019-001325-27,de,i
379,2019-001325-27,diagnóstico,i
379,2019-001325-27,pacientes,o
379,2019-001325-27,con,o
379,2019-001325-27,antecedentes,o
379,2019-001325-27,de,o
379,2019-001325-27,episodios,i
379,2019-001325-27,de,i
379,2019-001325-27,depresión,i
379,2019-001325-27,mayor,i
379,2019-001325-27,considerados,o
379,2019-001325-27,resistentes,o
379,2019-001325-27,al,o
379,2019-001325-27,tratamiento,i
379,2019-001325-27,definidos,o
379,2019-001325-27,como,o
379,2019-001325-27,una,o
379,2019-001325-27,respuesta,o
379,2019-001325-27,insuficiente,o
379,2019-001325-27,respuesta,o
379,2019-001325-27,terapéutica,o
379,2019-001325-27,incompleta,o
379,2019-001325-27,o,o
379,2019-001325-27,nula,o
379,2019-001325-27,a,o
379,2019-001325-27,dos,o
379,2019-001325-27,tratamientos,i
379,2019-001325-27,anteriores,o
379,2019-001325-27,con,o
379,2019-001325-27,dosis,o
379,2019-001325-27,aceptables,o
379,2019-001325-27,de,o
379,2019-001325-27,antidepresivos,i
379,2019-001325-27,convencionales,o
379,2019-001325-27,durante,o
379,2019-001325-27,un,o
379,2019-001325-27,mínimo,o
379,2019-001325-27,de,o
379,2019-001325-27,6,o
379,2019-001325-27,semanas,o
379,2019-001325-27,o,o
379,2019-001325-27,pacientes,o
379,2019-001325-27,con,o
379,2019-001325-27,depresión,i
379,2019-001325-27,resistente,o
379,2019-001325-27,al,o
379,2019-001325-27,tratamiento,i
379,2019-001325-27,según,o
379,2019-001325-27,el,o
379,2019-001325-27,criterio,o
379,2019-001325-27,del,o
379,2019-001325-27,investigador,o
380,2019-001326-10,eudract,o
380,2019-001326-10,nº,o
380,2019-001326-10,201900132610,o
380,2019-001326-10,título,o
380,2019-001326-10,público,o
380,2019-001326-10,vortioxetina,i
380,2019-001326-10,en,o
380,2019-001326-10,pacientes,o
380,2019-001326-10,con,o
380,2019-001326-10,depresión,i
380,2019-001326-10,y,o
380,2019-001326-10,demencia,i
380,2019-001326-10,precoz,i
380,2019-001326-10,título,o
380,2019-001326-10,científico,o
380,2019-001326-10,estudio,i
380,2019-001326-10,intervencionista,i
380,2019-001326-10,sin,i
380,2019-001326-10,enmascaramiento,i
380,2019-001326-10,para,o
380,2019-001326-10,la,o
380,2019-001326-10,evaluación,i
380,2019-001326-10,de,i
380,2019-001326-10,dosis,i
380,2019-001326-10,flexibles,o
380,2019-001326-10,de,o
380,2019-001326-10,vortioxetina,i
380,2019-001326-10,en,o
380,2019-001326-10,los,o
380,2019-001326-10,síntomas,i
380,2019-001326-10,depresivos,i
380,2019-001326-10,de,o
380,2019-001326-10,pacientes,o
380,2019-001326-10,con,o
380,2019-001326-10,trastorno,i
380,2019-001326-10,depresivo,i
380,2019-001326-10,mayor,i
380,2019-001326-10,y,o
380,2019-001326-10,demencia,i
380,2019-001326-10,precoz,i
380,2019-001326-10,indicación,o
380,2019-001326-10,pública,o
380,2019-001326-10,depresión,i
380,2019-001326-10,y,o
380,2019-001326-10,demencia,i
380,2019-001326-10,indicación,o
380,2019-001326-10,científica,o
380,2019-001326-10,síntomas,i
380,2019-001326-10,de,i
380,2019-001326-10,depresión,i
380,2019-001326-10,en,o
380,2019-001326-10,pacientes,o
380,2019-001326-10,con,o
380,2019-001326-10,trastorno,i
380,2019-001326-10,depresivo,i
380,2019-001326-10,mayor,i
380,2019-001326-10,tdm,i
380,2019-001326-10,y,o
380,2019-001326-10,demencia,i
380,2019-001326-10,precoz,i
380,2019-001326-10,criterios,o
380,2019-001326-10,de,o
380,2019-001326-10,inclusión,o
380,2019-001326-10,el,o
380,2019-001326-10,paciente,o
380,2019-001326-10,tiene,o
380,2019-001326-10,un,o
380,2019-001326-10,diagnóstico,i
380,2019-001326-10,principal,o
380,2019-001326-10,de,o
380,2019-001326-10,trastorno,i
380,2019-001326-10,depresivo,i
380,2019-001326-10,mayor,i
380,2019-001326-10,tdm,i
380,2019-001326-10,recurrente,o
380,2019-001326-10,aparecido,o
380,2019-001326-10,antes,o
380,2019-001326-10,de,o
380,2019-001326-10,los,o
380,2019-001326-10,55,o
380,2019-001326-10,años,o
380,2019-001326-10,de,o
380,2019-001326-10,edad,o
380,2019-001326-10,el,o
380,2019-001326-10,diagnóstico,i
380,2019-001326-10,debe,o
380,2019-001326-10,haberse,o
380,2019-001326-10,realizado,o
380,2019-001326-10,con,o
380,2019-001326-10,arreglo,o
380,2019-001326-10,al,o
380,2019-001326-10,dsm,o
380,2019-001326-10,5,o
380,2019-001326-10,el,o
380,2019-001326-10,episodio,i
380,2019-001326-10,depresivo,i
380,2019-001326-10,mayor,i
380,2019-001326-10,edm,i
380,2019-001326-10,actual,o
380,2019-001326-10,debe,o
380,2019-001326-10,confirmarse,o
380,2019-001326-10,mediante,o
380,2019-001326-10,la,o
380,2019-001326-10,minientrevista,o
380,2019-001326-10,neuropsiquiátrica,o
380,2019-001326-10,internacional,o
380,2019-001326-10,mini,o
380,2019-001326-10,el,o
380,2019-001326-10,paciente,o
380,2019-001326-10,lleva,o
380,2019-001326-10,sufriendo,o
380,2019-001326-10,el,o
380,2019-001326-10,edm,i
380,2019-001326-10,actual,o
380,2019-001326-10,6,o
380,2019-001326-10,meses,o
380,2019-001326-10,el,o
380,2019-001326-10,paciente,o
380,2019-001326-10,tiene,o
